x;y;size;color
716;498;15;ROUGE
719;496;15;ROUGE
727;508;15;ROUGE
750;487;15;ROUGE
747;510;15;ROUGE
731;484;15;ROUGE
727;496;15;ROUGE
727;496;15;ROUGE
748;492;15;ROUGE
751;501;15;ROUGE
732;477;15;ROUGE
736;477;15;ROUGE
722;495;15;ROUGE
742;491;15;ROUGE
716;501;15;ROUGE
718;500;15;ROUGE
743;494;15;ROUGE
728;481;15;ROUGE
723;510;15;ROUGE
753;487;15;ROUGE
739;484;15;ROUGE
746;480;15;ROUGE
736;505;15;ROUGE
738;511;15;ROUGE
726;539;15;ROUGE
720;528;15;ROUGE
739;516;15;ROUGE
747;511;15;ROUGE
747;517;15;ROUGE
734;532;15;ROUGE
725;518;15;ROUGE
728;538;15;ROUGE
734;531;15;ROUGE
746;525;15;ROUGE
722;529;15;ROUGE
753;517;15;ROUGE
745;537;15;ROUGE
736;521;15;ROUGE
734;515;15;ROUGE
723;524;15;ROUGE
737;533;15;ROUGE
738;521;15;ROUGE
738;526;15;ROUGE
739;526;15;ROUGE
743;526;15;ROUGE
729;529;15;ROUGE
737;541;15;ROUGE
722;516;15;ROUGE
749;527;15;ROUGE
750;521;15;ROUGE
725;518;15;ROUGE
725;528;15;ROUGE
738;538;15;ROUGE
752;513;15;ROUGE
750;528;15;ROUGE
732;523;15;ROUGE
755;532;15;ROUGE
747;528;15;ROUGE
737;517;15;ROUGE
745;532;15;ROUGE
744;533;15;ROUGE
718;525;15;ROUGE
743;542;15;ROUGE
739;506;15;ROUGE
727;517;15;ROUGE
732;542;15;ROUGE
730;537;15;ROUGE
729;527;15;ROUGE
743;523;15;ROUGE
728;515;15;ROUGE
737;510;15;ROUGE
727;508;15;ROUGE
749;536;15;ROUGE
724;515;15;ROUGE
724;514;15;ROUGE
735;523;15;ROUGE
729;514;15;ROUGE
728;515;15;ROUGE
745;509;15;ROUGE
724;510;15;ROUGE
729;532;15;ROUGE
750;534;15;ROUGE
743;518;15;ROUGE
752;528;15;ROUGE
744;516;15;ROUGE
741;520;15;ROUGE
723;516;15;ROUGE
729;512;15;ROUGE
739;516;15;ROUGE
744;516;15;ROUGE
718;520;15;ROUGE
726;523;15;ROUGE
721;514;15;ROUGE
732;541;15;ROUGE
753;527;15;ROUGE
737;504;15;ROUGE
736;542;15;ROUGE
733;506;15;ROUGE
734;536;15;ROUGE
736;509;15;ROUGE
736;525;15;ROUGE
734;504;15;ROUGE
754;513;15;ROUGE
751;538;15;ROUGE
745;529;15;ROUGE
740;536;15;ROUGE
728;518;15;ROUGE
734;544;15;ROUGE
725;533;15;ROUGE
730;542;15;ROUGE
755;527;15;ROUGE
744;515;15;ROUGE
720;532;15;ROUGE
747;512;15;ROUGE
754;520;15;ROUGE
725;516;15;ROUGE
722;531;15;ROUGE
724;532;15;ROUGE
737;525;15;ROUGE
724;538;15;ROUGE
738;516;15;ROUGE
757;528;15;ROUGE
729;514;15;ROUGE
748;528;15;ROUGE
746;526;15;ROUGE
732;531;15;ROUGE
741;509;15;ROUGE
734;540;15;ROUGE
741;519;15;ROUGE
735;516;15;ROUGE
722;525;15;ROUGE
737;525;15;ROUGE
743;517;15;ROUGE
743;511;15;ROUGE
749;524;15;ROUGE
737;540;15;ROUGE
727;541;15;ROUGE
755;520;15;ROUGE
753;517;15;ROUGE
740;535;15;ROUGE
755;537;15;ROUGE
738;517;15;ROUGE
738;545;15;ROUGE
740;512;15;ROUGE
732;527;15;ROUGE
740;533;15;ROUGE
724;539;15;ROUGE
729;539;15;ROUGE
736;539;15;ROUGE
728;514;15;ROUGE
751;531;15;ROUGE
737;533;15;ROUGE
725;539;15;ROUGE
722;525;15;ROUGE
722;523;15;ROUGE
731;530;15;ROUGE
745;536;15;ROUGE
731;511;15;ROUGE
725;539;15;ROUGE
750;515;15;ROUGE
727;535;15;ROUGE
739;538;15;ROUGE
725;523;15;ROUGE
726;538;15;ROUGE
728;520;15;ROUGE
726;520;15;ROUGE
738;518;15;ROUGE
741;542;15;ROUGE
724;540;15;ROUGE
728;519;15;ROUGE
721;523;15;ROUGE
725;519;15;ROUGE
755;529;15;ROUGE
725;516;15;ROUGE
722;521;15;ROUGE
751;515;15;ROUGE
739;518;15;ROUGE
745;539;15;ROUGE
741;510;15;ROUGE
746;518;15;ROUGE
749;533;15;ROUGE
730;535;15;ROUGE
722;537;15;ROUGE
746;534;15;ROUGE
731;553;15;ROUGE
751;557;15;ROUGE
755;556;15;ROUGE
736;570;15;ROUGE
749;555;15;ROUGE
752;581;15;ROUGE
734;574;15;ROUGE
730;551;15;ROUGE
754;579;15;ROUGE
733;562;15;ROUGE
734;559;15;ROUGE
728;571;15;ROUGE
725;556;15;ROUGE
726;556;15;ROUGE
727;564;15;ROUGE
736;553;15;ROUGE
735;553;15;ROUGE
746;567;15;ROUGE
758;567;15;ROUGE
737;567;15;ROUGE
722;559;15;ROUGE
730;575;15;ROUGE
732;579;15;ROUGE
728;557;15;ROUGE
742;551;15;ROUGE
753;559;15;ROUGE
744;578;15;ROUGE
729;564;15;ROUGE
734;569;15;ROUGE
743;566;15;ROUGE
754;555;15;ROUGE
735;551;15;ROUGE
737;576;15;ROUGE
753;569;15;ROUGE
749;576;15;ROUGE
736;550;15;ROUGE
750;555;15;ROUGE
736;581;15;ROUGE
725;558;15;ROUGE
752;575;15;ROUGE
727;573;15;ROUGE
751;571;15;ROUGE
743;563;15;ROUGE
735;564;15;ROUGE
750;573;15;ROUGE
753;573;15;ROUGE
740;548;15;ROUGE
729;564;15;ROUGE
747;553;15;ROUGE
723;563;15;ROUGE
721;564;15;ROUGE
736;583;15;ROUGE
739;572;15;ROUGE
747;576;15;ROUGE
759;571;15;ROUGE
727;551;15;ROUGE
736;557;15;ROUGE
758;567;15;ROUGE
729;557;15;ROUGE
750;570;15;ROUGE
750;552;15;ROUGE
752;569;15;ROUGE
749;551;15;ROUGE
760;566;15;ROUGE
748;555;15;ROUGE
733;583;15;ROUGE
743;550;15;ROUGE
732;559;15;ROUGE
743;562;15;ROUGE
721;565;15;ROUGE
750;575;15;ROUGE
756;556;15;ROUGE
737;575;15;ROUGE
758;567;15;ROUGE
735;583;15;ROUGE
740;550;15;ROUGE
753;562;15;ROUGE
744;569;15;ROUGE
743;572;15;ROUGE
745;582;15;ROUGE
760;606;15;ROUGE
734;617;15;ROUGE
737;609;15;ROUGE
743;600;15;ROUGE
739;605;15;ROUGE
751;584;15;ROUGE
732;617;15;ROUGE
726;612;15;ROUGE
738;588;15;ROUGE
749;589;15;ROUGE
742;590;15;ROUGE
736;585;15;ROUGE
741;600;15;ROUGE
731;609;15;ROUGE
755;606;15;ROUGE
723;599;15;ROUGE
735;600;15;ROUGE
736;598;15;ROUGE
757;599;15;ROUGE
751;613;15;ROUGE
728;615;15;ROUGE
725;600;15;ROUGE
731;619;15;ROUGE
757;600;15;ROUGE
746;583;15;ROUGE
730;598;15;ROUGE
731;612;15;ROUGE
753;614;15;ROUGE
750;617;15;ROUGE
732;598;15;ROUGE
746;608;15;ROUGE
752;587;15;ROUGE
754;608;15;ROUGE
750;616;15;ROUGE
749;613;15;ROUGE
737;591;15;ROUGE
724;608;15;ROUGE
734;600;15;ROUGE
747;589;15;ROUGE
742;609;15;ROUGE
726;591;15;ROUGE
738;606;15;ROUGE
738;602;15;ROUGE
732;594;15;ROUGE
755;594;15;ROUGE
751;593;15;ROUGE
752;586;15;ROUGE
737;620;15;ROUGE
753;605;15;ROUGE
727;596;15;ROUGE
756;600;15;ROUGE
740;601;15;ROUGE
741;595;15;ROUGE
725;607;15;ROUGE
758;607;15;ROUGE
728;590;15;ROUGE
753;591;15;ROUGE
731;587;15;ROUGE
756;595;15;ROUGE
746;592;15;ROUGE
747;614;15;ROUGE
753;613;15;ROUGE
733;603;15;ROUGE
725;594;15;ROUGE
758;606;15;ROUGE
747;591;15;ROUGE
753;601;15;ROUGE
736;590;15;ROUGE
744;583;15;ROUGE
725;597;15;ROUGE
731;599;15;ROUGE
730;591;15;ROUGE
748;600;15;ROUGE
751;593;15;ROUGE
747;592;15;ROUGE
738;609;15;ROUGE
754;611;15;ROUGE
748;596;15;ROUGE
735;608;15;ROUGE
748;607;15;ROUGE
726;615;15;ROUGE
743;608;15;ROUGE
750;631;15;ROUGE
753;630;15;ROUGE
723;623;15;ROUGE
733;605;15;ROUGE
729;632;15;ROUGE
754;611;15;ROUGE
738;624;15;ROUGE
744;636;15;ROUGE
749;631;15;ROUGE
733;637;15;ROUGE
736;633;15;ROUGE
749;624;15;ROUGE
753;618;15;ROUGE
720;632;15;ROUGE
744;608;15;ROUGE
745;620;15;ROUGE
730;617;15;ROUGE
747;608;15;ROUGE
746;629;15;ROUGE
740;631;15;ROUGE
724;628;15;ROUGE
738;642;15;ROUGE
722;618;15;ROUGE
720;623;15;ROUGE
742;637;15;ROUGE
736;604;15;ROUGE
747;608;15;ROUGE
742;617;15;ROUGE
734;640;15;ROUGE
730;630;15;ROUGE
739;631;15;ROUGE
746;616;15;ROUGE
757;621;15;ROUGE
725;617;15;ROUGE
755;627;15;ROUGE
744;606;15;ROUGE
724;609;15;ROUGE
735;604;15;ROUGE
749;639;15;ROUGE
742;619;15;ROUGE
730;606;15;ROUGE
744;623;15;ROUGE
733;619;15;ROUGE
731;617;15;ROUGE
732;617;15;ROUGE
733;629;15;ROUGE
734;617;15;ROUGE
729;630;15;ROUGE
729;612;15;ROUGE
749;625;15;ROUGE
731;634;15;ROUGE
743;637;15;ROUGE
742;638;15;ROUGE
735;626;15;ROUGE
729;632;15;ROUGE
723;632;15;ROUGE
757;619;15;ROUGE
740;617;15;ROUGE
745;634;15;ROUGE
722;629;15;ROUGE
724;610;15;ROUGE
748;622;15;ROUGE
750;611;15;ROUGE
755;626;15;ROUGE
735;632;15;ROUGE
740;639;15;ROUGE
739;637;15;ROUGE
729;619;15;ROUGE
737;634;15;ROUGE
731;609;15;ROUGE
742;617;15;ROUGE
725;625;15;ROUGE
726;620;15;ROUGE
755;622;15;ROUGE
745;625;15;ROUGE
739;632;15;ROUGE
742;631;15;ROUGE
748;620;15;ROUGE
713;623;15;ROUGE
710;620;15;ROUGE
730;630;15;ROUGE
731;627;15;ROUGE
705;617;15;ROUGE
727;631;15;ROUGE
728;635;15;ROUGE
694;617;15;ROUGE
701;628;15;ROUGE
717;616;15;ROUGE
716;604;15;ROUGE
723;615;15;ROUGE
717;631;15;ROUGE
703;626;15;ROUGE
698;622;15;ROUGE
709;642;15;ROUGE
696;614;15;ROUGE
700;621;15;ROUGE
730;614;15;ROUGE
721;605;15;ROUGE
717;615;15;ROUGE
718;625;15;ROUGE
718;609;15;ROUGE
696;623;15;ROUGE
715;604;15;ROUGE
707;638;15;ROUGE
697;617;15;ROUGE
708;625;15;ROUGE
715;634;15;ROUGE
718;630;15;ROUGE
718;624;15;ROUGE
702;624;15;ROUGE
704;633;15;ROUGE
707;621;15;ROUGE
722;634;15;ROUGE
717;631;15;ROUGE
731;617;15;ROUGE
703;629;15;ROUGE
705;634;15;ROUGE
727;616;15;ROUGE
714;638;15;ROUGE
707;628;15;ROUGE
717;629;15;ROUGE
725;636;15;ROUGE
725;617;15;ROUGE
710;616;15;ROUGE
709;633;15;ROUGE
709;640;15;ROUGE
706;627;15;ROUGE
732;622;15;ROUGE
701;627;15;ROUGE
702;638;15;ROUGE
705;611;15;ROUGE
724;631;15;ROUGE
729;631;15;ROUGE
699;629;15;ROUGE
709;603;15;ROUGE
728;629;15;ROUGE
701;613;15;ROUGE
721;629;15;ROUGE
715;627;15;ROUGE
724;630;15;ROUGE
717;621;15;ROUGE
723;634;15;ROUGE
700;621;15;ROUGE
706;626;15;ROUGE
704;636;15;ROUGE
704;638;15;ROUGE
705;615;15;ROUGE
714;639;15;ROUGE
710;631;15;ROUGE
706;620;15;ROUGE
708;608;15;ROUGE
724;609;15;ROUGE
706;617;15;ROUGE
705;634;15;ROUGE
697;634;15;ROUGE
720;612;15;ROUGE
723;609;15;ROUGE
718;629;15;ROUGE
789;510;15;ROUGE
800;514;15;ROUGE
805;521;15;ROUGE
799;502;15;ROUGE
805;510;15;ROUGE
785;512;15;ROUGE
794;515;15;ROUGE
812;501;15;ROUGE
808;528;15;ROUGE
808;522;15;ROUGE
814;517;15;ROUGE
824;518;15;ROUGE
793;531;15;ROUGE
795;501;15;ROUGE
817;505;15;ROUGE
818;519;15;ROUGE
819;509;15;ROUGE
816;502;15;ROUGE
806;530;15;ROUGE
800;506;15;ROUGE
793;530;15;ROUGE
801;521;15;ROUGE
812;512;15;ROUGE
806;498;15;ROUGE
822;524;15;ROUGE
816;515;15;ROUGE
818;505;15;ROUGE
812;503;15;ROUGE
795;531;15;ROUGE
800;512;15;ROUGE
820;516;15;ROUGE
798;505;15;ROUGE
799;533;15;ROUGE
803;524;15;ROUGE
801;512;15;ROUGE
805;533;15;ROUGE
816;510;15;ROUGE
808;529;15;ROUGE
800;517;15;ROUGE
812;500;15;ROUGE
797;497;15;ROUGE
815;515;15;ROUGE
812;508;15;ROUGE
800;506;15;ROUGE
819;514;15;ROUGE
807;507;15;ROUGE
800;521;15;ROUGE
791;513;15;ROUGE
808;514;15;ROUGE
797;531;15;ROUGE
789;510;15;ROUGE
797;520;15;ROUGE
810;503;15;ROUGE
812;502;15;ROUGE
817;529;15;ROUGE
808;526;15;ROUGE
786;515;15;ROUGE
818;526;15;ROUGE
817;524;15;ROUGE
797;499;15;ROUGE
796;505;15;ROUGE
803;508;15;ROUGE
823;521;15;ROUGE
805;511;15;ROUGE
804;524;15;ROUGE
804;520;15;ROUGE
792;524;15;ROUGE
817;529;15;ROUGE
804;525;15;ROUGE
808;509;15;ROUGE
816;523;15;ROUGE
812;525;15;ROUGE
816;530;15;ROUGE
813;502;15;ROUGE
804;533;15;ROUGE
789;506;15;ROUGE
790;514;15;ROUGE
811;518;15;ROUGE
813;506;15;ROUGE
806;505;15;ROUGE
791;540;15;ROUGE
808;551;15;ROUGE
823;556;15;ROUGE
807;564;15;ROUGE
806;553;15;ROUGE
817;563;15;ROUGE
815;535;15;ROUGE
820;538;15;ROUGE
820;553;15;ROUGE
806;538;15;ROUGE
805;545;15;ROUGE
824;536;15;ROUGE
814;555;15;ROUGE
805;540;15;ROUGE
807;562;15;ROUGE
792;542;15;ROUGE
792;555;15;ROUGE
808;561;15;ROUGE
813;560;15;ROUGE
824;550;15;ROUGE
818;546;15;ROUGE
825;545;15;ROUGE
802;534;15;ROUGE
791;552;15;ROUGE
803;550;15;ROUGE
813;557;15;ROUGE
824;542;15;ROUGE
809;555;15;ROUGE
821;560;15;ROUGE
812;545;15;ROUGE
824;538;15;ROUGE
816;550;15;ROUGE
820;561;15;ROUGE
818;547;15;ROUGE
812;548;15;ROUGE
798;529;15;ROUGE
816;543;15;ROUGE
803;542;15;ROUGE
809;553;15;ROUGE
798;562;15;ROUGE
803;564;15;ROUGE
820;534;15;ROUGE
810;532;15;ROUGE
800;550;15;ROUGE
794;541;15;ROUGE
807;539;15;ROUGE
817;561;15;ROUGE
818;536;15;ROUGE
798;557;15;ROUGE
817;559;15;ROUGE
798;552;15;ROUGE
814;553;15;ROUGE
825;555;15;ROUGE
810;548;15;ROUGE
810;554;15;ROUGE
819;540;15;ROUGE
816;534;15;ROUGE
819;555;15;ROUGE
809;557;15;ROUGE
823;558;15;ROUGE
821;533;15;ROUGE
807;565;15;ROUGE
805;551;15;ROUGE
799;561;15;ROUGE
804;537;15;ROUGE
791;554;15;ROUGE
818;560;15;ROUGE
804;554;15;ROUGE
800;542;15;ROUGE
819;561;15;ROUGE
801;538;15;ROUGE
811;561;15;ROUGE
816;553;15;ROUGE
806;535;15;ROUGE
789;544;15;ROUGE
821;551;15;ROUGE
815;537;15;ROUGE
805;549;15;ROUGE
817;555;15;ROUGE
815;533;15;ROUGE
805;582;15;ROUGE
805;574;15;ROUGE
808;591;15;ROUGE
812;558;15;ROUGE
809;570;15;ROUGE
830;569;15;ROUGE
818;563;15;ROUGE
821;557;15;ROUGE
820;566;15;ROUGE
830;587;15;ROUGE
804;577;15;ROUGE
813;564;15;ROUGE
823;593;15;ROUGE
808;581;15;ROUGE
827;585;15;ROUGE
805;583;15;ROUGE
807;585;15;ROUGE
812;575;15;ROUGE
811;580;15;ROUGE
834;586;15;ROUGE
806;565;15;ROUGE
816;572;15;ROUGE
837;584;15;ROUGE
817;569;15;ROUGE
826;588;15;ROUGE
822;591;15;ROUGE
813;585;15;ROUGE
830;582;15;ROUGE
823;593;15;ROUGE
821;569;15;ROUGE
814;578;15;ROUGE
806;572;15;ROUGE
806;585;15;ROUGE
810;575;15;ROUGE
825;565;15;ROUGE
823;580;15;ROUGE
824;572;15;ROUGE
829;591;15;ROUGE
826;574;15;ROUGE
821;578;15;ROUGE
808;590;15;ROUGE
827;562;15;ROUGE
826;570;15;ROUGE
815;589;15;ROUGE
821;573;15;ROUGE
804;581;15;ROUGE
831;559;15;ROUGE
804;577;15;ROUGE
829;576;15;ROUGE
816;573;15;ROUGE
804;583;15;ROUGE
827;591;15;ROUGE
825;584;15;ROUGE
831;571;15;ROUGE
833;566;15;ROUGE
804;563;15;ROUGE
820;559;15;ROUGE
813;567;15;ROUGE
813;565;15;ROUGE
803;565;15;ROUGE
830;577;15;ROUGE
829;569;15;ROUGE
819;563;15;ROUGE
834;586;15;ROUGE
821;567;15;ROUGE
821;590;15;ROUGE
813;581;15;ROUGE
824;579;15;ROUGE
833;580;15;ROUGE
811;558;15;ROUGE
823;567;15;ROUGE
815;582;15;ROUGE
820;560;15;ROUGE
808;586;15;ROUGE
818;585;15;ROUGE
815;589;15;ROUGE
812;569;15;ROUGE
826;591;15;ROUGE
809;558;15;ROUGE
831;580;15;ROUGE
835;587;15;ROUGE
812;590;15;ROUGE
824;593;15;ROUGE
810;609;15;ROUGE
824;616;15;ROUGE
818;611;15;ROUGE
807;612;15;ROUGE
830;610;15;ROUGE
808;587;15;ROUGE
824;581;15;ROUGE
806;592;15;ROUGE
832;593;15;ROUGE
826;603;15;ROUGE
813;593;15;ROUGE
829;610;15;ROUGE
813;606;15;ROUGE
801;605;15;ROUGE
822;596;15;ROUGE
811;591;15;ROUGE
830;604;15;ROUGE
811;591;15;ROUGE
801;602;15;ROUGE
825;610;15;ROUGE
828;596;15;ROUGE
836;593;15;ROUGE
827;588;15;ROUGE
823;611;15;ROUGE
820;614;15;ROUGE
820;611;15;ROUGE
812;616;15;ROUGE
827;613;15;ROUGE
803;591;15;ROUGE
823;604;15;ROUGE
815;584;15;ROUGE
815;601;15;ROUGE
828;582;15;ROUGE
802;606;15;ROUGE
832;587;15;ROUGE
817;590;15;ROUGE
823;586;15;ROUGE
824;612;15;ROUGE
804;612;15;ROUGE
832;607;15;ROUGE
810;602;15;ROUGE
828;595;15;ROUGE
807;599;15;ROUGE
814;617;15;ROUGE
819;614;15;ROUGE
832;591;15;ROUGE
820;605;15;ROUGE
826;606;15;ROUGE
826;594;15;ROUGE
827;592;15;ROUGE
808;592;15;ROUGE
816;616;15;ROUGE
810;581;15;ROUGE
817;616;15;ROUGE
813;590;15;ROUGE
804;586;15;ROUGE
824;598;15;ROUGE
809;583;15;ROUGE
816;593;15;ROUGE
830;596;15;ROUGE
829;609;15;ROUGE
829;584;15;ROUGE
810;609;15;ROUGE
810;615;15;ROUGE
832;596;15;ROUGE
834;596;15;ROUGE
823;616;15;ROUGE
837;602;15;ROUGE
837;592;15;ROUGE
826;603;15;ROUGE
828;583;15;ROUGE
826;584;15;ROUGE
802;603;15;ROUGE
828;600;15;ROUGE
817;581;15;ROUGE
821;611;15;ROUGE
824;616;15;ROUGE
822;600;15;ROUGE
816;627;15;ROUGE
811;609;15;ROUGE
838;614;15;ROUGE
829;630;15;ROUGE
837;628;15;ROUGE
813;633;15;ROUGE
823;627;15;ROUGE
817;634;15;ROUGE
817;611;15;ROUGE
829;626;15;ROUGE
821;628;15;ROUGE
805;618;15;ROUGE
818;625;15;ROUGE
820;610;15;ROUGE
818;627;15;ROUGE
821;609;15;ROUGE
824;607;15;ROUGE
803;621;15;ROUGE
810;607;15;ROUGE
829;638;15;ROUGE
807;619;15;ROUGE
824;600;15;ROUGE
814;626;15;ROUGE
830;623;15;ROUGE
818;633;15;ROUGE
815;615;15;ROUGE
837;611;15;ROUGE
808;634;15;ROUGE
829;616;15;ROUGE
831;637;15;ROUGE
840;614;15;ROUGE
838;627;15;ROUGE
808;609;15;ROUGE
803;619;15;ROUGE
837;624;15;ROUGE
825;617;15;ROUGE
827;606;15;ROUGE
820;608;15;ROUGE
832;625;15;ROUGE
830;615;15;ROUGE
839;612;15;ROUGE
808;630;15;ROUGE
807;626;15;ROUGE
815;612;15;ROUGE
839;625;15;ROUGE
830;622;15;ROUGE
819;620;15;ROUGE
826;608;15;ROUGE
827;621;15;ROUGE
807;628;15;ROUGE
807;630;15;ROUGE
810;627;15;ROUGE
828;628;15;ROUGE
823;603;15;ROUGE
838;625;15;ROUGE
821;630;15;ROUGE
810;613;15;ROUGE
824;636;15;ROUGE
802;618;15;ROUGE
815;638;15;ROUGE
837;626;15;ROUGE
816;610;15;ROUGE
826;629;15;ROUGE
840;616;15;ROUGE
833;634;15;ROUGE
819;637;15;ROUGE
827;606;15;ROUGE
813;628;15;ROUGE
823;630;15;ROUGE
829;636;15;ROUGE
829;622;15;ROUGE
807;616;15;ROUGE
829;607;15;ROUGE
810;626;15;ROUGE
829;633;15;ROUGE
838;628;15;ROUGE
821;601;15;ROUGE
829;634;15;ROUGE
805;625;15;ROUGE
886;620;15;ROUGE
871;612;15;ROUGE
871;630;15;ROUGE
883;617;15;ROUGE
878;620;15;ROUGE
871;641;15;ROUGE
861;641;15;ROUGE
866;642;15;ROUGE
875;617;15;ROUGE
881;618;15;ROUGE
873;617;15;ROUGE
871;629;15;ROUGE
873;629;15;ROUGE
882;635;15;ROUGE
864;616;15;ROUGE
871;636;15;ROUGE
858;614;15;ROUGE
870;645;15;ROUGE
872;619;15;ROUGE
881;640;15;ROUGE
887;616;15;ROUGE
878;611;15;ROUGE
876;639;15;ROUGE
866;621;15;ROUGE
868;612;15;ROUGE
862;627;15;ROUGE
850;624;15;ROUGE
868;620;15;ROUGE
881;619;15;ROUGE
868;614;15;ROUGE
888;621;15;ROUGE
880;621;15;ROUGE
888;630;15;ROUGE
854;628;15;ROUGE
870;622;15;ROUGE
875;613;15;ROUGE
884;621;15;ROUGE
862;644;15;ROUGE
871;615;15;ROUGE
867;627;15;ROUGE
863;616;15;ROUGE
851;631;15;ROUGE
867;619;15;ROUGE
853;633;15;ROUGE
878;612;15;ROUGE
882;625;15;ROUGE
881;621;15;ROUGE
876;617;15;ROUGE
856;627;15;ROUGE
882;635;15;ROUGE
883;612;15;ROUGE
854;615;15;ROUGE
873;626;15;ROUGE
851;626;15;ROUGE
851;622;15;ROUGE
864;613;15;ROUGE
875;623;15;ROUGE
863;641;15;ROUGE
877;630;15;ROUGE
864;641;15;ROUGE
864;620;15;ROUGE
859;633;15;ROUGE
879;640;15;ROUGE
869;610;15;ROUGE
876;636;15;ROUGE
884;635;15;ROUGE
886;618;15;ROUGE
879;613;15;ROUGE
868;640;15;ROUGE
857;631;15;ROUGE
867;607;15;ROUGE
877;641;15;ROUGE
861;639;15;ROUGE
886;618;15;ROUGE
861;616;15;ROUGE
871;618;15;ROUGE
870;607;15;ROUGE
866;623;15;ROUGE
851;629;15;ROUGE
859;633;15;ROUGE
838;623;15;ROUGE
860;630;15;ROUGE
858;639;15;ROUGE
834;631;15;ROUGE
860;623;15;ROUGE
854;641;15;ROUGE
852;629;15;ROUGE
848;614;15;ROUGE
837;618;15;ROUGE
849;639;15;ROUGE
838;638;15;ROUGE
833;632;15;ROUGE
831;640;15;ROUGE
856;644;15;ROUGE
852;623;15;ROUGE
840;617;15;ROUGE
863;633;15;ROUGE
860;648;15;ROUGE
845;633;15;ROUGE
856;617;15;ROUGE
833;625;15;ROUGE
868;638;15;ROUGE
851;624;15;ROUGE
855;632;15;ROUGE
856;650;15;ROUGE
846;616;15;ROUGE
833;635;15;ROUGE
840;618;15;ROUGE
847;614;15;ROUGE
833;629;15;ROUGE
850;617;15;ROUGE
834;629;15;ROUGE
833;622;15;ROUGE
851;633;15;ROUGE
840;640;15;ROUGE
860;644;15;ROUGE
839;637;15;ROUGE
857;624;15;ROUGE
864;632;15;ROUGE
861;640;15;ROUGE
841;621;15;ROUGE
859;631;15;ROUGE
849;614;15;ROUGE
862;624;15;ROUGE
865;621;15;ROUGE
847;635;15;ROUGE
830;634;15;ROUGE
853;642;15;ROUGE
864;630;15;ROUGE
858;645;15;ROUGE
834;633;15;ROUGE
841;647;15;ROUGE
844;636;15;ROUGE
853;627;15;ROUGE
844;630;15;ROUGE
849;651;15;ROUGE
856;622;15;ROUGE
848;636;15;ROUGE
842;641;15;ROUGE
843;616;15;ROUGE
836;629;15;ROUGE
844;640;15;ROUGE
852;646;15;ROUGE
842;624;15;ROUGE
856;647;15;ROUGE
844;643;15;ROUGE
846;619;15;ROUGE
833;639;15;ROUGE
841;649;15;ROUGE
845;622;15;ROUGE
835;645;15;ROUGE
852;641;15;ROUGE
842;649;15;ROUGE
857;620;15;ROUGE
859;618;15;ROUGE
849;634;15;ROUGE
860;643;15;ROUGE
859;634;15;ROUGE
864;638;15;ROUGE
862;636;15;ROUGE
675;643;15;ROUGE
688;636;15;ROUGE
702;620;15;ROUGE
679;630;15;ROUGE
693;635;15;ROUGE
692;641;15;ROUGE
692;643;15;ROUGE
706;631;15;ROUGE
698;624;15;ROUGE
696;648;15;ROUGE
697;635;15;ROUGE
705;638;15;ROUGE
702;634;15;ROUGE
684;646;15;ROUGE
683;638;15;ROUGE
679;622;15;ROUGE
692;643;15;ROUGE
673;622;15;ROUGE
679;650;15;ROUGE
700;650;15;ROUGE
683;643;15;ROUGE
678;631;15;ROUGE
700;648;15;ROUGE
693;630;15;ROUGE
684;638;15;ROUGE
682;630;15;ROUGE
685;635;15;ROUGE
708;629;15;ROUGE
694;649;15;ROUGE
673;624;15;ROUGE
687;614;15;ROUGE
672;623;15;ROUGE
673;626;15;ROUGE
697;633;15;ROUGE
690;630;15;ROUGE
689;625;15;ROUGE
701;647;15;ROUGE
704;640;15;ROUGE
699;643;15;ROUGE
698;623;15;ROUGE
693;642;15;ROUGE
679;623;15;ROUGE
686;648;15;ROUGE
678;622;15;ROUGE
681;644;15;ROUGE
696;635;15;ROUGE
678;638;15;ROUGE
696;651;15;ROUGE
678;637;15;ROUGE
708;637;15;ROUGE
699;643;15;ROUGE
676;619;15;ROUGE
692;617;15;ROUGE
699;623;15;ROUGE
676;635;15;ROUGE
682;627;15;ROUGE
696;652;15;ROUGE
690;652;15;ROUGE
674;621;15;ROUGE
699;627;15;ROUGE
690;639;15;ROUGE
683;638;15;ROUGE
692;640;15;ROUGE
698;637;15;ROUGE
694;627;15;ROUGE
691;628;15;ROUGE
698;619;15;ROUGE
703;626;15;ROUGE
696;646;15;ROUGE
688;616;15;ROUGE
683;619;15;ROUGE
677;639;15;ROUGE
671;637;15;ROUGE
691;631;15;ROUGE
697;623;15;ROUGE
687;643;15;ROUGE
670;630;15;ROUGE
692;632;15;ROUGE
701;638;15;ROUGE
674;645;15;ROUGE
816;140;15;ORANGE
823;137;15;ORANGE
796;122;15;ORANGE
806;134;15;ORANGE
800;143;15;ORANGE
811;114;15;ORANGE
791;130;15;ORANGE
809;138;15;ORANGE
824;121;15;ORANGE
789;127;15;ORANGE
807;119;15;ORANGE
789;137;15;ORANGE
793;132;15;ORANGE
815;136;15;ORANGE
809;148;15;ORANGE
789;135;15;ORANGE
824;133;15;ORANGE
814;141;15;ORANGE
820;140;15;ORANGE
816;116;15;ORANGE
809;116;15;ORANGE
793;114;15;ORANGE
